flight_number,latitude,longitude,heading,altitude,departure,arrival,timestamp
AirAsia_AK3143,8.999258333333334,85.29026025641025,125.12543573286734,36050,IXE,KUL,2024-01-01 00:40:20
AirAsia_AK3143,8.966516666666667,85.37621282051282,122.11577024237074,36024,IXE,KUL,2024-01-01 00:40:40
AirAsia_AK3143,8.933775,85.46216538461539,121.43953266031937,35975,IXE,KUL,2024-01-01 00:41:00
AirAsia_AK3143,8.901033333333334,85.54811794871794,120.77527919828425,36093,IXE,KUL,2024-01-01 00:41:20
AirAsia_AK3143,8.868291666666668,85.63407051282051,125.28459567170714,36084,IXE,KUL,2024-01-01 00:41:40
AirAsia_AK3143,8.83555,85.72002307692307,125.55662412974634,36071,IXE,KUL,2024-01-01 00:42:00
AirAsia_AK3143,8.802808333333333,85.80597564102564,127.64566777906184,36030,IXE,KUL,2024-01-01 00:42:20
AirAsia_AK3143,8.770066666666667,85.89192820512821,128.87910666189418,36019,IXE,KUL,2024-01-01 00:42:40
AirAsia_AK3143,8.737325,85.97788076923077,130.06494033493482,35974,IXE,KUL,2024-01-01 00:43:00
AirAsia_AK3143,8.704583333333334,86.06383333333333,132.9855980914979,36029,IXE,KUL,2024-01-01 00:43:20
AirAsia_AK3143,8.671841666666666,86.14978589743589,137.54665862479408,35925,IXE,KUL,2024-01-01 00:43:40
AirAsia_AK3143,8.6391,86.23573846153846,134.46715821070646,35957,IXE,KUL,2024-01-01 00:44:00
AirAsia_AK3143,8.606358333333333,86.32169102564103,135.5862702675207,35943,IXE,KUL,2024-01-01 00:44:20
AirAsia_AK3143,8.573616666666666,86.40764358974359,134.10467907417993,36023,IXE,KUL,2024-01-01 00:44:40
AirAsia_AK3143,8.540875,86.49359615384616,136.6275346818895,36500,IXE,KUL,2024-01-01 00:45:00
AirAsia_AK3143,8.508133333333333,86.57954871794871,134.99250770916913,35933,IXE,KUL,2024-01-01 00:45:20
AirAsia_AK3143,8.475391666666667,86.66550128205128,130.84310625628763,35973,IXE,KUL,2024-01-01 00:45:40
AirAsia_AK3143,8.44265,86.75145384615385,127.78088841446063,36067,IXE,KUL,2024-01-01 00:46:00
AirAsia_AK3143,8.409908333333334,86.8374064102564,129.49836908872084,35500,IXE,KUL,2024-01-01 00:46:20
AirAsia_AK3143,8.377166666666668,86.92335897435898,132.2188118246698,35920,IXE,KUL,2024-01-01 00:46:40
AirAsia_AK3143,8.344425000000001,87.00931153846153,131.69639298646447,35914,IXE,KUL,2024-01-01 00:47:00
AirAsia_AK3143,8.311683333333333,87.0952641025641,134.67645297201875,35999,IXE,KUL,2024-01-01 00:47:20
AirAsia_AK3143,8.278941666666666,87.18121666666667,132.3114068187777,36083,IXE,KUL,2024-01-01 00:47:40
AirAsia_AK3143,8.2462,87.26716923076923,129.1380444554412,36024,IXE,KUL,2024-01-01 00:48:00
AirAsia_AK3143,8.213458333333334,87.3531217948718,127.2386959753231,35937,IXE,KUL,2024-01-01 00:48:20
AirAsia_AK3143,8.180716666666667,87.43907435897435,125.08981513146414,35945,IXE,KUL,2024-01-01 00:48:40
AirAsia_AK3143,8.147974999999999,87.52502692307692,124.05259342938487,36008,IXE,KUL,2024-01-01 00:49:00
AirAsia_AK3143,8.115233333333332,87.61097948717949,128.55816709734572,36054,IXE,KUL,2024-01-01 00:49:20
AirAsia_AK3143,8.082491666666666,87.69693205128205,132.03485699617147,35933,IXE,KUL,2024-01-01 00:49:40
AirAsia_AK3143,8.04975,87.78288461538462,134.1196085742837,36053,IXE,KUL,2024-01-01 00:50:00
AirAsia_AK3143,8.017008333333333,87.86883717948717,130.82550981045102,36015,IXE,KUL,2024-01-01 00:50:20
AirAsia_AK3143,7.984266666666667,87.95478974358974,132.56467633006895,36077,IXE,KUL,2024-01-01 00:50:40
AirAsia_AK3143,7.951525,88.04074230769231,135.1129078135496,35500,IXE,KUL,2024-01-01 00:51:00
AirAsia_AK3143,7.918783333333334,88.12669487179487,132.24763382748012,35914,IXE,KUL,2024-01-01 00:51:20
AirAsia_AK3143,7.886041666666666,88.21264743589744,127.94435327456438,36009,IXE,KUL,2024-01-01 00:51:40
AirAsia_AK3143,7.8533,88.2986,127.59110040471579,36044,IXE,KUL,2024-01-01 00:52:00
AirAsia_AK3143,7.8205583333333335,88.38455256410256,129.89711414190816,36078,IXE,KUL,2024-01-01 00:52:20
AirAsia_AK3143,7.787816666666666,88.47050512820513,127.18269925501592,35909,IXE,KUL,2024-01-01 00:52:40
AirAsia_AK3143,7.755075,88.55645769230769,123.6488249908119,36034,IXE,KUL,2024-01-01 00:53:00
AirAsia_AK3143,7.722333333333333,88.64241025641026,121.17624091281554,36066,IXE,KUL,2024-01-01 00:53:20
AirAsia_AK3143,7.689591666666667,88.72836282051281,119.27742501465626,36089,IXE,KUL,2024-01-01 00:53:40
AirAsia_AK3143,7.65685,88.81431538461538,115.11917636412153,36019,IXE,KUL,2024-01-01 00:54:00
AirAsia_AK3143,7.624108333333333,88.90026794871795,118.37667225576665,35970,IXE,KUL,2024-01-01 00:54:20
AirAsia_AK3143,7.591366666666667,88.98622051282051,120.35322168130679,36023,IXE,KUL,2024-01-01 00:54:40
AirAsia_AK3143,7.558625,89.07217307692308,124.72673518452203,36079,IXE,KUL,2024-01-01 00:55:00
AirAsia_AK3143,7.525883333333333,89.15812564102563,121.28842485151182,35962,IXE,KUL,2024-01-01 00:55:20
AirAsia_AK3143,7.493141666666666,89.2440782051282,122.09442634884547,35905,IXE,KUL,2024-01-01 00:55:40
AirAsia_AK3143,7.4604,89.33003076923077,126.54848182088753,35976,IXE,KUL,2024-01-01 00:56:00
AirAsia_AK3143,7.4276583333333335,89.41598333333333,128.25596910593976,36010,IXE,KUL,2024-01-01 00:56:20
AirAsia_AK3143,7.394916666666667,89.5019358974359,126.78594755309993,36041,IXE,KUL,2024-01-01 00:56:40
AirAsia_AK3143,7.362175,89.58788846153845,127.61706537732752,36054,IXE,KUL,2024-01-01 00:57:00
AirAsia_AK3143,7.329433333333333,89.67384102564102,132.28253616051364,35954,IXE,KUL,2024-01-01 00:57:20
AirAsia_AK3143,7.296691666666667,89.7597935897436,135.53360489843357,35986,IXE,KUL,2024-01-01 00:57:40
AirAsia_AK3143,7.2639499999999995,89.84574615384615,132.53476706194613,36055,IXE,KUL,2024-01-01 00:58:00
AirAsia_AK3143,7.231208333333333,89.93169871794872,136.44558007353945,36053,IXE,KUL,2024-01-01 00:58:20
AirAsia_AK3143,7.198466666666667,90.01765128205128,135.51147398187777,36096,IXE,KUL,2024-01-01 00:58:40
AirAsia_AK3143,7.165725,90.10360384615385,137.32784613572215,35925,IXE,KUL,2024-01-01 00:59:00
AirAsia_AK3143,7.132983333333334,90.18955641025642,133.15662834374766,35954,IXE,KUL,2024-01-01 00:59:20
AirAsia_AK3143,7.100241666666666,90.27550897435897,128.9865660452171,35979,IXE,KUL,2024-01-01 00:59:40
AirAsia_AK3143,7.0675,90.36146153846154,128.63518536260284,35962,IXE,KUL,2024-01-01 01:00:00
AirAsia_AK3143,7.0347583333333334,90.4474141025641,125.35499717455983,36070,IXE,KUL,2024-01-01 01:00:20
AirAsia_AK3143,7.002016666666666,90.53336666666667,123.21717819755808,36025,IXE,KUL,2024-01-01 01:00:40
AirAsia_AK3143,6.969275,90.61931923076924,118.283759863552,36039,IXE,KUL,2024-01-01 01:01:00
AirAsia_AK3143,6.936533333333333,90.70527179487179,114.78983454537375,36070,IXE,KUL,2024-01-01 01:01:20
AirAsia_AK3143,6.903791666666667,90.79122435897436,113.38481187754707,36095,IXE,KUL,2024-01-01 01:01:40
AirAsia_AK3143,6.87105,90.87717692307692,111.32797783491921,35951,IXE,KUL,2024-01-01 01:02:00
AirAsia_AK3143,6.838308333333333,90.96312948717949,107.40224500953316,35951,IXE,KUL,2024-01-01 01:02:20
AirAsia_AK3143,6.8055666666666665,91.04908205128206,107.38321350705118,35933,IXE,KUL,2024-01-01 01:02:40
AirAsia_AK3143,6.772825,91.13503461538461,106.1379224425016,35925,IXE,KUL,2024-01-01 01:03:00
AirAsia_AK3143,6.740083333333333,91.22098717948718,103.56197732533403,35971,IXE,KUL,2024-01-01 01:03:20
AirAsia_AK3143,6.707341666666666,91.30693974358974,102.68311469862866,35968,IXE,KUL,2024-01-01 01:03:40
AirAsia_AK3143,6.6746,91.3928923076923,101.02883642660834,35970,IXE,KUL,2024-01-01 01:04:00
AirAsia_AK3143,6.641858333333333,91.47884487179488,100.06800168357745,35921,IXE,KUL,2024-01-01 01:04:20
AirAsia_AK3143,6.609116666666667,91.56479743589743,104.45825662249322,36054,IXE,KUL,2024-01-01 01:04:40
AirAsia_AK3143,6.576375,91.65075,105.77946418515751,35958,IXE,KUL,2024-01-01 01:05:00
AirAsia_AK3143,6.543633333333333,91.73670256410256,102.28842456754565,35971,IXE,KUL,2024-01-01 01:05:20
AirAsia_AK3143,6.510891666666667,91.82265512820513,101.37703896211397,36078,IXE,KUL,2024-01-01 01:05:40
AirAsia_AK3143,6.478149999999999,91.9086076923077,96.38981566880189,35923,IXE,KUL,2024-01-01 01:06:00
AirAsia_AK3143,6.445408333333333,91.99456025641025,99.2815723560969,35979,IXE,KUL,2024-01-01 01:06:20
AirAsia_AK3143,6.4126666666666665,92.08051282051282,103.97667087817894,35963,IXE,KUL,2024-01-01 01:06:40
AirAsia_AK3143,6.379925,92.16646538461538,108.39435104295413,35905,IXE,KUL,2024-01-01 01:07:00
AirAsia_AK3143,6.347183333333334,92.25241794871795,108.72013985898609,36036,IXE,KUL,2024-01-01 01:07:20
AirAsia_AK3143,6.314441666666666,92.33837051282052,111.56865816967408,35962,IXE,KUL,2024-01-01 01:07:40
AirAsia_AK3143,6.2817,92.42432307692307,109.51278423269986,35906,IXE,KUL,2024-01-01 01:08:00
AirAsia_AK3143,6.248958333333333,92.51027564102564,109.8613749317999,36006,IXE,KUL,2024-01-01 01:08:20
AirAsia_AK3143,6.216216666666666,92.5962282051282,112.76580535706924,35997,IXE,KUL,2024-01-01 01:08:40
AirAsia_AK3143,6.183475,92.68218076923077,111.00274241619158,35982,IXE,KUL,2024-01-01 01:09:00
AirAsia_AK3143,6.150733333333333,92.76813333333334,106.25774131892362,35966,IXE,KUL,2024-01-01 01:09:20
AirAsia_AK3143,6.117991666666667,92.8540858974359,107.84197170104183,35945,IXE,KUL,2024-01-01 01:09:40
AirAsia_AK3143,6.08525,92.94003846153846,107.40764720426772,35930,IXE,KUL,2024-01-01 01:10:00
AirAsia_AK3143,6.052508333333333,93.02599102564102,103.07428121347345,35904,IXE,KUL,2024-01-01 01:10:20
AirAsia_AK3143,6.0197666666666665,93.11194358974359,107.14384238512481,36054,IXE,KUL,2024-01-01 01:10:40
AirAsia_AK3143,5.987025,93.19789615384616,102.4651240559388,36097,IXE,KUL,2024-01-01 01:11:00
AirAsia_AK3143,5.954283333333333,93.28384871794871,103.76757541954889,36018,IXE,KUL,2024-01-01 01:11:20
AirAsia_AK3143,5.921541666666666,93.36980128205128,104.58747964995345,35973,IXE,KUL,2024-01-01 01:11:40
AirAsia_AK3143,5.8888,93.45575384615384,103.07071262416842,36061,IXE,KUL,2024-01-01 01:12:00
AirAsia_AK3143,5.856058333333333,93.54170641025641,99.35222657056178,35979,IXE,KUL,2024-01-01 01:12:20
AirAsia_AK3143,5.823316666666667,93.62765897435898,94.99940082350825,36006,IXE,KUL,2024-01-01 01:12:40
AirAsia_AK3143,5.790575,93.71361153846154,98.61865908366336,36032,IXE,KUL,2024-01-01 01:13:00
AirAsia_AK3143,5.757833333333333,93.7995641025641,100.66223251798222,35990,IXE,KUL,2024-01-01 01:13:20
AirAsia_AK3143,5.725091666666667,93.88551666666666,97.9768234991307,35933,IXE,KUL,2024-01-01 01:13:40
AirAsia_AK3143,5.692349999999999,93.97146923076923,95.23847896066431,36017,IXE,KUL,2024-01-01 01:14:00
AirAsia_AK3143,5.659608333333333,94.0574217948718,92.6967327835867,35994,IXE,KUL,2024-01-01 01:14:20
AirAsia_AK3143,5.6268666666666665,94.14337435897436,93.88149515907583,35977,IXE,KUL,2024-01-01 01:14:40
AirAsia_AK3143,5.594125,94.22932692307693,95.93371998081282,35960,IXE,KUL,2024-01-01 01:15:00
AirAsia_AK3143,5.561383333333334,94.31527948717948,92.02412308295746,36078,IXE,KUL,2024-01-01 01:15:20
AirAsia_AK3143,5.528641666666666,94.40123205128205,94.48224792642445,36013,IXE,KUL,2024-01-01 01:15:40
AirAsia_AK3143,5.4959,94.48718461538462,96.27520581872595,36091,IXE,KUL,2024-01-01 01:16:00
AirAsia_AK3143,5.463158333333333,94.57313717948718,95.07086990453446,36028,IXE,KUL,2024-01-01 01:16:20
AirAsia_AK3143,5.430416666666666,94.65908974358975,95.28562118633138,35980,IXE,KUL,2024-01-01 01:16:40
AirAsia_AK3143,5.397675,94.7450423076923,95.27968919500545,36062,IXE,KUL,2024-01-01 01:17:00
AirAsia_AK3143,5.364933333333333,94.83099487179487,90.55327181765735,36088,IXE,KUL,2024-01-01 01:17:20
AirAsia_AK3143,5.332191666666667,94.91694743589744,89.20695636310903,36085,IXE,KUL,2024-01-01 01:17:40
AirAsia_AK3143,5.29945,95.0029,90.7274882162444,35948,IXE,KUL,2024-01-01 01:18:00
AirAsia_AK3143,5.266708333333333,95.08885256410257,87.76443068163331,35963,IXE,KUL,2024-01-01 01:18:20
AirAsia_AK3143,5.233966666666666,95.17480512820512,90.44614141503453,35943,IXE,KUL,2024-01-01 01:18:40
AirAsia_AK3143,5.201225,95.26075769230769,85.8225997873025,36062,IXE,KUL,2024-01-01 01:19:00
AirAsia_AK3143,5.168483333333333,95.34671025641026,88.7978452335297,35937,IXE,KUL,2024-01-01 01:19:20
