flight_number,latitude,longitude,heading,altitude,departure,arrival,timestamp
GoAir_G82923,20.3461784,69.29721239999999,313.8877527850669,35913,BOM,DXB,2024-01-01 00:34:00
GoAir_G82923,20.3585076,69.2622086,311.50966261103014,36044,BOM,DXB,2024-01-01 00:34:20
GoAir_G82923,20.3708368,69.2272048,308.78608276720183,35995,BOM,DXB,2024-01-01 00:34:40
GoAir_G82923,20.383166,69.192201,313.1621683780437,36037,BOM,DXB,2024-01-01 00:35:00
GoAir_G82923,20.3954952,69.1571972,309.9944926951595,35999,BOM,DXB,2024-01-01 00:35:20
GoAir_G82923,20.4078244,69.1221934,307.37897756536984,35965,BOM,DXB,2024-01-01 00:35:40
GoAir_G82923,20.4201536,69.0871896,307.94528271443266,35989,BOM,DXB,2024-01-01 00:36:00
GoAir_G82923,20.4324828,69.05218579999999,304.2533468538682,36085,BOM,DXB,2024-01-01 00:36:20
GoAir_G82923,20.444812,69.01718199999999,300.76217540620286,35959,BOM,DXB,2024-01-01 00:36:40
GoAir_G82923,20.4571412,68.98217819999999,301.13044344598876,35949,BOM,DXB,2024-01-01 00:37:00
GoAir_G82923,20.4694704,68.9471744,302.0591715843041,36052,BOM,DXB,2024-01-01 00:37:20
GoAir_G82923,20.4817996,68.9121706,300.4355454141095,35974,BOM,DXB,2024-01-01 00:37:40
GoAir_G82923,20.4941288,68.8771668,301.749261449287,36075,BOM,DXB,2024-01-01 00:38:00
GoAir_G82923,20.506458,68.842163,302.80543970815444,36019,BOM,DXB,2024-01-01 00:38:20
GoAir_G82923,20.5187872,68.8071592,307.0812177115371,35970,BOM,DXB,2024-01-01 00:38:40
GoAir_G82923,20.5311164,68.7721554,310.3342300149178,35920,BOM,DXB,2024-01-01 00:39:00
GoAir_G82923,20.5434456,68.73715159999999,310.5848997000644,36010,BOM,DXB,2024-01-01 00:39:20
GoAir_G82923,20.5557748,68.70214779999999,308.064543208354,35939,BOM,DXB,2024-01-01 00:39:40
GoAir_G82923,20.568103999999998,68.667144,308.9715560977317,35987,BOM,DXB,2024-01-01 00:40:00
GoAir_G82923,20.580433199999998,68.6321402,305.5862684016369,36020,BOM,DXB,2024-01-01 00:40:20
GoAir_G82923,20.592762399999998,68.5971364,303.64262413513865,35901,BOM,DXB,2024-01-01 00:40:40
GoAir_G82923,20.605091599999998,68.5621326,308.34581261699645,36008,BOM,DXB,2024-01-01 00:41:00
GoAir_G82923,20.617420799999998,68.5271288,303.4817164824604,35938,BOM,DXB,2024-01-01 00:41:20
GoAir_G82923,20.62975,68.492125,307.45775122710086,36067,BOM,DXB,2024-01-01 00:41:40
GoAir_G82923,20.642079199999998,68.45712119999999,302.8868296809094,35911,BOM,DXB,2024-01-01 00:42:00
GoAir_G82923,20.6544084,68.42211739999999,303.0768372344081,35988,BOM,DXB,2024-01-01 00:42:20
GoAir_G82923,20.6667376,68.38711359999999,298.1893086911252,35906,BOM,DXB,2024-01-01 00:42:40
GoAir_G82923,20.6790668,68.3521098,296.02464309358123,36008,BOM,DXB,2024-01-01 00:43:00
GoAir_G82923,20.691396,68.317106,294.397488310275,35949,BOM,DXB,2024-01-01 00:43:20
GoAir_G82923,20.7037252,68.2821022,296.1051620921581,36075,BOM,DXB,2024-01-01 00:43:40
GoAir_G82923,20.7160544,68.2470984,292.23145432176955,35959,BOM,DXB,2024-01-01 00:44:00
GoAir_G82923,20.7283836,68.2120946,290.81521967343,35972,BOM,DXB,2024-01-01 00:44:20
GoAir_G82923,20.7407128,68.1770908,289.12482035371534,35993,BOM,DXB,2024-01-01 00:44:40
GoAir_G82923,20.753042,68.14208699999999,287.3819539405214,36074,BOM,DXB,2024-01-01 00:45:00
GoAir_G82923,20.7653712,68.10708319999999,290.03304012922723,36010,BOM,DXB,2024-01-01 00:45:20
GoAir_G82923,20.7777004,68.07207939999999,290.29962479557724,36080,BOM,DXB,2024-01-01 00:45:40
GoAir_G82923,20.7900296,68.0370756,286.41527050074484,36015,BOM,DXB,2024-01-01 00:46:00
GoAir_G82923,20.8023588,68.0020718,287.0519130009802,35938,BOM,DXB,2024-01-01 00:46:20
GoAir_G82923,20.814688,67.967068,289.9811286454001,35961,BOM,DXB,2024-01-01 00:46:40
GoAir_G82923,20.8270172,67.9320642,286.3843407707557,35992,BOM,DXB,2024-01-01 00:47:00
GoAir_G82923,20.8393464,67.8970604,283.35523805439755,36053,BOM,DXB,2024-01-01 00:47:20
GoAir_G82923,20.8516756,67.86205659999999,285.93886774945946,35970,BOM,DXB,2024-01-01 00:47:40
GoAir_G82923,20.8640048,67.82705279999999,290.1351734429954,35930,BOM,DXB,2024-01-01 00:48:00
GoAir_G82923,20.876334,67.79204899999999,292.9568738358999,36015,BOM,DXB,2024-01-01 00:48:20
GoAir_G82923,20.8886632,67.7570452,291.42788835223894,35980,BOM,DXB,2024-01-01 00:48:40
GoAir_G82923,20.9009924,67.7220414,293.9401307055562,35949,BOM,DXB,2024-01-01 00:49:00
GoAir_G82923,20.9133216,67.6870376,296.4965199426904,36012,BOM,DXB,2024-01-01 00:49:20
GoAir_G82923,20.9256508,67.6520338,298.7373082364871,35939,BOM,DXB,2024-01-01 00:49:40
GoAir_G82923,20.93798,67.61703,300.56889801944965,36080,BOM,DXB,2024-01-01 00:50:00
GoAir_G82923,20.9503092,67.5820262,301.8725713634927,36018,BOM,DXB,2024-01-01 00:50:20
GoAir_G82923,20.9626384,67.5470224,299.8600311777378,35928,BOM,DXB,2024-01-01 00:50:40
GoAir_G82923,20.9749676,67.51201859999999,298.52607275368865,35985,BOM,DXB,2024-01-01 00:51:00
GoAir_G82923,20.9872968,67.47701479999999,295.70884093269126,36071,BOM,DXB,2024-01-01 00:51:20
GoAir_G82923,20.999626,67.442011,293.5386164770772,36067,BOM,DXB,2024-01-01 00:51:40
GoAir_G82923,21.0119552,67.4070072,289.6298038019107,36049,BOM,DXB,2024-01-01 00:52:00
GoAir_G82923,21.0242844,67.3720034,287.86475592524766,35907,BOM,DXB,2024-01-01 00:52:20
GoAir_G82923,21.0366136,67.3369996,283.4974461849317,36029,BOM,DXB,2024-01-01 00:52:40
GoAir_G82923,21.0489428,67.3019958,280.0318882089991,35907,BOM,DXB,2024-01-01 00:53:00
GoAir_G82923,21.061272,67.266992,284.78358825699934,36016,BOM,DXB,2024-01-01 00:53:20
GoAir_G82923,21.0736012,67.23198819999999,288.1552745952015,35923,BOM,DXB,2024-01-01 00:53:40
GoAir_G82923,21.0859304,67.19698439999999,283.8843500101635,35948,BOM,DXB,2024-01-01 00:54:00
GoAir_G82923,21.0982596,67.16198059999999,283.51669688464335,35933,BOM,DXB,2024-01-01 00:54:20
GoAir_G82923,21.1105888,67.1269768,287.09512539213983,36068,BOM,DXB,2024-01-01 00:54:40
GoAir_G82923,21.122918,67.091973,290.0453385037606,35949,BOM,DXB,2024-01-01 00:55:00
GoAir_G82923,21.1352472,67.0569692,290.3611318447986,36051,BOM,DXB,2024-01-01 00:55:20
GoAir_G82923,21.1475764,67.0219654,291.69004146314626,36043,BOM,DXB,2024-01-01 00:55:40
GoAir_G82923,21.1599056,66.9869616,287.34904139682686,36096,BOM,DXB,2024-01-01 00:56:00
GoAir_G82923,21.1722348,66.9519578,289.04491205234507,36049,BOM,DXB,2024-01-01 00:56:20
GoAir_G82923,21.184563999999998,66.91695399999999,292.6214236035047,35904,BOM,DXB,2024-01-01 00:56:40
GoAir_G82923,21.196893199999998,66.88195019999999,291.738634813421,35500,BOM,DXB,2024-01-01 00:57:00
GoAir_G82923,21.2092224,66.8469464,287.91125742149916,35958,BOM,DXB,2024-01-01 00:57:20
GoAir_G82923,21.221551599999998,66.8119426,292.906564867341,35934,BOM,DXB,2024-01-01 00:57:40
GoAir_G82923,21.2338808,66.7769388,295.20122673315495,35995,BOM,DXB,2024-01-01 00:58:00
GoAir_G82923,21.246209999999998,66.741935,299.90783962610567,35935,BOM,DXB,2024-01-01 00:58:20
GoAir_G82923,21.2585392,66.7069312,299.9536824773128,36098,BOM,DXB,2024-01-01 00:58:40
GoAir_G82923,21.270868399999998,66.6719274,301.0657559990182,36044,BOM,DXB,2024-01-01 00:59:00
GoAir_G82923,21.2831976,66.63692359999999,304.04904316771774,35901,BOM,DXB,2024-01-01 00:59:20
GoAir_G82923,21.2955268,66.60191979999999,304.9865536713999,36054,BOM,DXB,2024-01-01 00:59:40
GoAir_G82923,21.307856,66.56691599999999,302.9050550482175,35949,BOM,DXB,2024-01-01 01:00:00
GoAir_G82923,21.3201852,66.5319122,302.19989683692484,35944,BOM,DXB,2024-01-01 01:00:20
GoAir_G82923,21.3325144,66.4969084,301.6443154841395,35974,BOM,DXB,2024-01-01 01:00:40
GoAir_G82923,21.3448436,66.4619046,299.15632586104704,36051,BOM,DXB,2024-01-01 01:01:00
GoAir_G82923,21.3571728,66.4269008,295.8219223325901,35942,BOM,DXB,2024-01-01 01:01:20
GoAir_G82923,21.369502,66.391897,295.79959606248855,36055,BOM,DXB,2024-01-01 01:01:40
GoAir_G82923,21.3818312,66.3568932,297.8745065581527,36026,BOM,DXB,2024-01-01 01:02:00
GoAir_G82923,21.3941604,66.32188939999999,296.56277942976345,36020,BOM,DXB,2024-01-01 01:02:20
GoAir_G82923,21.4064896,66.28688559999999,294.42143828345877,35964,BOM,DXB,2024-01-01 01:02:40
GoAir_G82923,21.4188188,66.25188179999999,289.74505425140126,35999,BOM,DXB,2024-01-01 01:03:00
GoAir_G82923,21.431148,66.216878,286.5158289837971,36045,BOM,DXB,2024-01-01 01:03:20
GoAir_G82923,21.4434772,66.1818742,284.5345734410672,35954,BOM,DXB,2024-01-01 01:03:40
GoAir_G82923,21.4558064,66.1468704,282.2783043449917,36075,BOM,DXB,2024-01-01 01:04:00
GoAir_G82923,21.4681356,66.1118666,279.9296602428289,35906,BOM,DXB,2024-01-01 01:04:20
GoAir_G82923,21.4804648,66.0768628,278.7904457579826,36051,BOM,DXB,2024-01-01 01:04:40
GoAir_G82923,21.492794,66.04185899999999,280.0454656055058,36007,BOM,DXB,2024-01-01 01:05:00
GoAir_G82923,21.5051232,66.00685519999999,279.8207772192962,36002,BOM,DXB,2024-01-01 01:05:20
GoAir_G82923,21.5174524,65.97185139999999,275.7377544049602,36078,BOM,DXB,2024-01-01 01:05:40
GoAir_G82923,21.5297816,65.9368476,271.2732091279837,36067,BOM,DXB,2024-01-01 01:06:00
GoAir_G82923,21.5421108,65.9018438,275.7681704633544,36074,BOM,DXB,2024-01-01 01:06:20
GoAir_G82923,21.55444,65.86684,273.6459241248532,35959,BOM,DXB,2024-01-01 01:06:40
GoAir_G82923,21.5667692,65.8318362,273.69385963785635,35973,BOM,DXB,2024-01-01 01:07:00
GoAir_G82923,21.5790984,65.7968324,270.97203633030387,36085,BOM,DXB,2024-01-01 01:07:20
GoAir_G82923,21.5914276,65.7618286,267.28882516208347,35937,BOM,DXB,2024-01-01 01:07:40
GoAir_G82923,21.6037568,65.7268248,263.51729089028885,35998,BOM,DXB,2024-01-01 01:08:00
GoAir_G82923,21.616086,65.69182099999999,263.1965234457592,36046,BOM,DXB,2024-01-01 01:08:20
GoAir_G82923,21.6284152,65.65681719999999,265.4313878166975,35976,BOM,DXB,2024-01-01 01:08:40
GoAir_G82923,21.6407444,65.6218134,262.4933479195903,36032,BOM,DXB,2024-01-01 01:09:00
GoAir_G82923,21.6530736,65.5868096,266.51921846168204,35903,BOM,DXB,2024-01-01 01:09:20
GoAir_G82923,21.6654028,65.5518058,264.3636108836409,36083,BOM,DXB,2024-01-01 01:09:40
GoAir_G82923,21.677732,65.516802,268.5089400369186,35959,BOM,DXB,2024-01-01 01:10:00
GoAir_G82923,21.6900612,65.4817982,272.217469591483,35918,BOM,DXB,2024-01-01 01:10:20
GoAir_G82923,21.7023904,65.4467944,273.3247393065241,35901,BOM,DXB,2024-01-01 01:10:40
GoAir_G82923,21.7147196,65.41179059999999,272.0342498388869,36009,BOM,DXB,2024-01-01 01:11:00
GoAir_G82923,21.7270488,65.37678679999999,269.532046306868,36083,BOM,DXB,2024-01-01 01:11:20
GoAir_G82923,21.739378,65.34178299999999,268.3523047633427,35915,BOM,DXB,2024-01-01 01:11:40
GoAir_G82923,21.7517072,65.3067792,266.2265603305785,36005,BOM,DXB,2024-01-01 01:12:00
GoAir_G82923,21.7640364,65.2717754,264.3740390808316,35994,BOM,DXB,2024-01-01 01:12:20
GoAir_G82923,21.7763656,65.2367716,267.91583555015086,35917,BOM,DXB,2024-01-01 01:12:40
GoAir_G82923,21.7886948,65.2017678,267.49776667259005,36072,BOM,DXB,2024-01-01 01:13:00
GoAir_G82923,21.801023999999998,65.166764,263.80734843630245,35915,BOM,DXB,2024-01-01 01:13:20
GoAir_G82923,21.813353199999998,65.1317602,261.15977565921787,35982,BOM,DXB,2024-01-01 01:13:40
GoAir_G82923,21.825682399999998,65.09675639999999,258.7660573835282,36067,BOM,DXB,2024-01-01 01:14:00
GoAir_G82923,21.8380116,65.06175259999999,261.4841759440741,36054,BOM,DXB,2024-01-01 01:14:20
GoAir_G82923,21.850340799999998,65.0267488,257.39051214860604,36038,BOM,DXB,2024-01-01 01:14:40
GoAir_G82923,21.86267,64.991745,253.64664990035254,35953,BOM,DXB,2024-01-01 01:15:00
GoAir_G82923,21.874999199999998,64.9567412,249.44147113982999,35934,BOM,DXB,2024-01-01 01:15:20
GoAir_G82923,21.8873284,64.9217374,246.7360808814397,36066,BOM,DXB,2024-01-01 01:15:40
GoAir_G82923,21.8996576,64.8867336,244.30537052998824,35911,BOM,DXB,2024-01-01 01:16:00
GoAir_G82923,21.9119868,64.8517298,246.96659533790017,35993,BOM,DXB,2024-01-01 01:16:20
GoAir_G82923,21.924316,64.81672599999999,247.60927472190383,36067,BOM,DXB,2024-01-01 01:16:40
GoAir_G82923,21.9366452,64.78172219999999,251.243335519518,35914,BOM,DXB,2024-01-01 01:17:00
GoAir_G82923,21.9489744,64.74671839999999,248.28655170937623,36017,BOM,DXB,2024-01-01 01:17:20
GoAir_G82923,21.9613036,64.7117146,247.56661539713343,36009,BOM,DXB,2024-01-01 01:17:40
GoAir_G82923,21.9736328,64.6767108,248.19770203525837,35911,BOM,DXB,2024-01-01 01:18:00
GoAir_G82923,21.985962,64.641707,249.6228285076025,35937,BOM,DXB,2024-01-01 01:18:20
GoAir_G82923,21.9982912,64.6067032,252.8272630344492,36002,BOM,DXB,2024-01-01 01:18:40
GoAir_G82923,22.0106204,64.5716994,250.07783343264788,35954,BOM,DXB,2024-01-01 01:19:00
GoAir_G82923,22.0229496,64.5366956,245.28958007834112,36076,BOM,DXB,2024-01-01 01:19:20
GoAir_G82923,22.0352788,64.5016918,244.47681394593175,36081,BOM,DXB,2024-01-01 01:19:40
GoAir_G82923,22.047608,64.46668799999999,243.66053336311836,36038,BOM,DXB,2024-01-01 01:20:00
GoAir_G82923,22.0599372,64.43168419999999,247.36281418724613,36028,BOM,DXB,2024-01-01 01:20:20
GoAir_G82923,22.0722664,64.3966804,243.98934781853407,36056,BOM,DXB,2024-01-01 01:20:40
GoAir_G82923,22.0845956,64.3616766,247.918336464725,36091,BOM,DXB,2024-01-01 01:21:00
GoAir_G82923,22.0969248,64.3266728,247.29793183178379,36500,BOM,DXB,2024-01-01 01:21:20
GoAir_G82923,22.109254,64.291669,244.68650104450293,35991,BOM,DXB,2024-01-01 01:21:40
GoAir_G82923,22.1215832,64.2566652,240.77553291761774,36004,BOM,DXB,2024-01-01 01:22:00
GoAir_G82923,22.1339124,64.22166139999999,244.44455793327606,36500,BOM,DXB,2024-01-01 01:22:20
GoAir_G82923,22.1462416,64.18665759999999,248.0596045799691,36032,BOM,DXB,2024-01-01 01:22:40
GoAir_G82923,22.1585708,64.15165379999999,246.85367304592953,36067,BOM,DXB,2024-01-01 01:23:00
GoAir_G82923,22.1709,64.11664999999999,247.5481982167257,35990,BOM,DXB,2024-01-01 01:23:20
GoAir_G82923,22.1832292,64.0816462,245.38766435937688,36027,BOM,DXB,2024-01-01 01:23:40
GoAir_G82923,22.1955584,64.0466424,249.33957910639694,35992,BOM,DXB,2024-01-01 01:24:00
GoAir_G82923,22.2078876,64.0116386,253.2271404490931,35910,BOM,DXB,2024-01-01 01:24:20
GoAir_G82923,22.2202168,63.9766348,248.77236449877506,35963,BOM,DXB,2024-01-01 01:24:40
GoAir_G82923,22.232546,63.941630999999994,252.62039749864013,36079,BOM,DXB,2024-01-01 01:25:00
GoAir_G82923,22.2448752,63.906627199999996,251.24643191063996,36029,BOM,DXB,2024-01-01 01:25:20
GoAir_G82923,22.2572044,63.8716234,248.38536675599832,36014,BOM,DXB,2024-01-01 01:25:40
GoAir_G82923,22.2695336,63.83661959999999,250.06968306402769,36001,BOM,DXB,2024-01-01 01:26:00
GoAir_G82923,22.2818628,63.80161579999999,252.4593524171261,35980,BOM,DXB,2024-01-01 01:26:20
