flight_number,latitude,longitude,heading,altitude,departure,arrival,timestamp
SpiceJet_SG1887,20.360975409836065,76.2701344262295,75.28476142140134,35096,BOM,GAU,2024-01-01 00:25:40
SpiceJet_SG1887,20.37749976580796,76.3143231850117,76.43713065122614,35076,BOM,GAU,2024-01-01 00:26:00
SpiceJet_SG1887,20.39402412177986,76.3585119437939,75.35695315444023,35041,BOM,GAU,2024-01-01 00:26:20
SpiceJet_SG1887,20.410548477751757,76.40270070257611,77.41265941989333,35096,BOM,GAU,2024-01-01 00:26:40
SpiceJet_SG1887,20.427072833723653,76.44688946135831,79.56641856739137,34942,BOM,GAU,2024-01-01 00:27:00
SpiceJet_SG1887,20.44359718969555,76.49107822014051,84.06574125718905,34907,BOM,GAU,2024-01-01 00:27:20
SpiceJet_SG1887,20.460121545667448,76.5352669789227,80.93884140496904,34905,BOM,GAU,2024-01-01 00:27:40
SpiceJet_SG1887,20.476645901639344,76.57945573770492,81.11147767765007,35083,BOM,GAU,2024-01-01 00:28:00
SpiceJet_SG1887,20.49317025761124,76.62364449648712,77.38300578322861,35010,BOM,GAU,2024-01-01 00:28:20
SpiceJet_SG1887,20.50969461358314,76.66783325526931,72.88306977385595,35052,BOM,GAU,2024-01-01 00:28:40
SpiceJet_SG1887,20.526218969555035,76.71202201405151,70.28467569994206,35053,BOM,GAU,2024-01-01 00:29:00
SpiceJet_SG1887,20.54274332552693,76.75621077283373,74.70754170152965,34979,BOM,GAU,2024-01-01 00:29:20
SpiceJet_SG1887,20.559267681498827,76.80039953161592,70.45691533838479,35042,BOM,GAU,2024-01-01 00:29:40
SpiceJet_SG1887,20.575792037470727,76.84458829039812,72.27119041374299,34926,BOM,GAU,2024-01-01 00:30:00
SpiceJet_SG1887,20.592316393442623,76.88877704918032,74.74354170354681,35032,BOM,GAU,2024-01-01 00:30:20
SpiceJet_SG1887,20.60884074941452,76.93296580796253,70.7132281243945,35053,BOM,GAU,2024-01-01 00:30:40
SpiceJet_SG1887,20.625365105386418,76.97715456674473,72.12593026066467,34945,BOM,GAU,2024-01-01 00:31:00
SpiceJet_SG1887,20.641889461358314,77.02134332552693,69.63956124133949,34961,BOM,GAU,2024-01-01 00:31:20
SpiceJet_SG1887,20.65841381733021,77.06553208430913,71.47004593026577,35032,BOM,GAU,2024-01-01 00:31:40
SpiceJet_SG1887,20.67493817330211,77.10972084309134,67.0444714071941,34963,BOM,GAU,2024-01-01 00:32:00
SpiceJet_SG1887,20.691462529274006,77.15390960187354,70.57330165684144,35009,BOM,GAU,2024-01-01 00:32:20
SpiceJet_SG1887,20.7079868852459,77.19809836065573,69.14546372577247,35092,BOM,GAU,2024-01-01 00:32:40
SpiceJet_SG1887,20.724511241217797,77.24228711943793,65.92573850484827,35031,BOM,GAU,2024-01-01 00:33:00
SpiceJet_SG1887,20.741035597189697,77.28647587822013,61.76193860972151,35027,BOM,GAU,2024-01-01 00:33:20
SpiceJet_SG1887,20.757559953161593,77.33066463700234,59.53700581971984,34919,BOM,GAU,2024-01-01 00:33:40
SpiceJet_SG1887,20.77408430913349,77.37485339578454,55.66575088320129,35045,BOM,GAU,2024-01-01 00:34:00
SpiceJet_SG1887,20.79060866510539,77.41904215456674,52.84281624017358,35005,BOM,GAU,2024-01-01 00:34:20
SpiceJet_SG1887,20.807133021077284,77.46323091334894,49.705804511771234,34974,BOM,GAU,2024-01-01 00:34:40
SpiceJet_SG1887,20.82365737704918,77.50741967213115,51.10479440244949,34965,BOM,GAU,2024-01-01 00:35:00
SpiceJet_SG1887,20.840181733021076,77.55160843091335,47.43801422367831,35032,BOM,GAU,2024-01-01 00:35:20
SpiceJet_SG1887,20.856706088992976,77.59579718969555,43.99123715934595,34994,BOM,GAU,2024-01-01 00:35:40
SpiceJet_SG1887,20.87323044496487,77.63998594847774,47.13039041514736,34921,BOM,GAU,2024-01-01 00:36:00
SpiceJet_SG1887,20.889754800936768,77.68417470725996,49.43783152009637,35043,BOM,GAU,2024-01-01 00:36:20
SpiceJet_SG1887,20.906279156908667,77.72836346604215,48.15037942168677,35050,BOM,GAU,2024-01-01 00:36:40
SpiceJet_SG1887,20.922803512880563,77.77255222482435,44.62183987738887,35022,BOM,GAU,2024-01-01 00:37:00
SpiceJet_SG1887,20.93932786885246,77.81674098360655,40.150844841907144,34916,BOM,GAU,2024-01-01 00:37:20
SpiceJet_SG1887,20.955852224824355,77.86092974238875,35.833528478342885,35012,BOM,GAU,2024-01-01 00:37:40
SpiceJet_SG1887,20.972376580796254,77.90511850117096,38.07732112921614,34907,BOM,GAU,2024-01-01 00:38:00
SpiceJet_SG1887,20.98890093676815,77.94930725995316,41.555826956040775,35037,BOM,GAU,2024-01-01 00:38:20
SpiceJet_SG1887,21.005425292740046,77.99349601873536,45.824418439760045,35075,BOM,GAU,2024-01-01 00:38:40
SpiceJet_SG1887,21.021949648711946,78.03768477751755,45.43415843527538,34974,BOM,GAU,2024-01-01 00:39:00
SpiceJet_SG1887,21.03847400468384,78.08187353629977,45.668980240877964,35073,BOM,GAU,2024-01-01 00:39:20
SpiceJet_SG1887,21.054998360655738,78.12606229508197,44.33642045543615,35099,BOM,GAU,2024-01-01 00:39:40
SpiceJet_SG1887,21.071522716627634,78.17025105386416,45.860441640298006,34981,BOM,GAU,2024-01-01 00:40:00
SpiceJet_SG1887,21.088047072599533,78.21443981264636,42.111337253641786,34927,BOM,GAU,2024-01-01 00:40:20
SpiceJet_SG1887,21.10457142857143,78.25862857142857,39.49763837282645,35032,BOM,GAU,2024-01-01 00:40:40
SpiceJet_SG1887,21.121095784543325,78.30281733021077,42.15518342622673,35050,BOM,GAU,2024-01-01 00:41:00
SpiceJet_SG1887,21.137620140515224,78.34700608899297,44.97387868543316,34950,BOM,GAU,2024-01-01 00:41:20
SpiceJet_SG1887,21.15414449648712,78.39119484777517,48.68887304779089,35037,BOM,GAU,2024-01-01 00:41:40
SpiceJet_SG1887,21.170668852459016,78.43538360655737,46.8124934055091,34994,BOM,GAU,2024-01-01 00:42:00
SpiceJet_SG1887,21.187193208430912,78.47957236533958,47.8157014557156,34935,BOM,GAU,2024-01-01 00:42:20
SpiceJet_SG1887,21.20371756440281,78.52376112412178,43.0459517687252,35034,BOM,GAU,2024-01-01 00:42:40
SpiceJet_SG1887,21.220241920374708,78.56794988290397,42.46860752549966,35061,BOM,GAU,2024-01-01 00:43:00
SpiceJet_SG1887,21.236766276346604,78.61213864168619,38.93927029710832,34970,BOM,GAU,2024-01-01 00:43:20
SpiceJet_SG1887,21.253290632318503,78.65632740046838,41.08134511353615,35027,BOM,GAU,2024-01-01 00:43:40
SpiceJet_SG1887,21.2698149882904,78.70051615925058,43.80052935475847,34999,BOM,GAU,2024-01-01 00:44:00
SpiceJet_SG1887,21.286339344262295,78.74470491803278,43.57878340065014,35027,BOM,GAU,2024-01-01 00:44:20
SpiceJet_SG1887,21.30286370023419,78.78889367681498,39.02187613258572,35067,BOM,GAU,2024-01-01 00:44:40
SpiceJet_SG1887,21.31938805620609,78.83308243559719,35.40223080934951,35074,BOM,GAU,2024-01-01 00:45:00
SpiceJet_SG1887,21.335912412177986,78.87727119437939,33.94537835489625,35029,BOM,GAU,2024-01-01 00:45:20
SpiceJet_SG1887,21.352436768149882,78.92145995316159,33.52987634706385,34926,BOM,GAU,2024-01-01 00:45:40
SpiceJet_SG1887,21.368961124121782,78.96564871194379,29.330661142636792,34939,BOM,GAU,2024-01-01 00:46:00
SpiceJet_SG1887,21.385485480093678,79.009837470726,32.03586549167163,35047,BOM,GAU,2024-01-01 00:46:20
SpiceJet_SG1887,21.402009836065574,79.0540262295082,31.5037494162276,35076,BOM,GAU,2024-01-01 00:46:40
SpiceJet_SG1887,21.41853419203747,79.0982149882904,29.072371729629964,34949,BOM,GAU,2024-01-01 00:47:00
SpiceJet_SG1887,21.43505854800937,79.14240374707259,29.895307614031296,35039,BOM,GAU,2024-01-01 00:47:20
SpiceJet_SG1887,21.451582903981265,79.1865925058548,26.644716099035936,34991,BOM,GAU,2024-01-01 00:47:40
SpiceJet_SG1887,21.46810725995316,79.230781264637,29.949942855230468,35061,BOM,GAU,2024-01-01 00:48:00
SpiceJet_SG1887,21.48463161592506,79.2749700234192,34.250007946250555,34931,BOM,GAU,2024-01-01 00:48:20
SpiceJet_SG1887,21.501155971896956,79.3191587822014,34.72270182065483,35036,BOM,GAU,2024-01-01 00:48:40
SpiceJet_SG1887,21.517680327868852,79.3633475409836,31.10578496317738,34947,BOM,GAU,2024-01-01 00:49:00
SpiceJet_SG1887,21.53420468384075,79.40753629976581,27.4975956308331,35027,BOM,GAU,2024-01-01 00:49:20
SpiceJet_SG1887,21.550729039812648,79.451725058548,25.902183792152123,35015,BOM,GAU,2024-01-01 00:49:40
SpiceJet_SG1887,21.567253395784544,79.4959138173302,27.826532901222624,34998,BOM,GAU,2024-01-01 00:50:00
SpiceJet_SG1887,21.58377775175644,79.5401025761124,23.187517662773665,34905,BOM,GAU,2024-01-01 00:50:20
SpiceJet_SG1887,21.60030210772834,79.58429133489462,26.627696092393883,34937,BOM,GAU,2024-01-01 00:50:40
SpiceJet_SG1887,21.616826463700235,79.62848009367681,25.58149300753431,35017,BOM,GAU,2024-01-01 00:51:00
SpiceJet_SG1887,21.63335081967213,79.67266885245901,21.49218457238402,34925,BOM,GAU,2024-01-01 00:51:20
SpiceJet_SG1887,21.649875175644027,79.71685761124121,22.257733764223524,35052,BOM,GAU,2024-01-01 00:51:40
SpiceJet_SG1887,21.666399531615927,79.76104637002342,18.388773464770818,35058,BOM,GAU,2024-01-01 00:52:00
SpiceJet_SG1887,21.682923887587823,79.80523512880562,16.037993277222,34916,BOM,GAU,2024-01-01 00:52:20
SpiceJet_SG1887,21.69944824355972,79.84942388758782,16.266948873471257,34920,BOM,GAU,2024-01-01 00:52:40
SpiceJet_SG1887,21.715972599531618,79.89361264637002,15.006963948676393,35050,BOM,GAU,2024-01-01 00:53:00
SpiceJet_SG1887,21.732496955503514,79.93780140515221,15.26727071316826,35096,BOM,GAU,2024-01-01 00:53:20
SpiceJet_SG1887,21.74902131147541,79.98199016393443,16.66176270604185,34971,BOM,GAU,2024-01-01 00:53:40
SpiceJet_SG1887,21.765545667447306,80.02617892271662,16.72416609084995,34961,BOM,GAU,2024-01-01 00:54:00
SpiceJet_SG1887,21.782070023419205,80.07036768149882,16.513553428689146,35002,BOM,GAU,2024-01-01 00:54:20
SpiceJet_SG1887,21.7985943793911,80.11455644028102,15.204926841418969,35053,BOM,GAU,2024-01-01 00:54:40
SpiceJet_SG1887,21.815118735362997,80.15874519906323,17.7936172071025,34946,BOM,GAU,2024-01-01 00:55:00
SpiceJet_SG1887,21.831643091334897,80.20293395784543,16.125398371396322,34931,BOM,GAU,2024-01-01 00:55:20
SpiceJet_SG1887,21.848167447306793,80.24712271662763,19.272360714187805,34988,BOM,GAU,2024-01-01 00:55:40
SpiceJet_SG1887,21.86469180327869,80.29131147540983,20.623468696933664,34982,BOM,GAU,2024-01-01 00:56:00
SpiceJet_SG1887,21.881216159250584,80.33550023419204,21.129628906805127,35089,BOM,GAU,2024-01-01 00:56:20
SpiceJet_SG1887,21.897740515222484,80.37968899297424,23.182516454478485,35024,BOM,GAU,2024-01-01 00:56:40
SpiceJet_SG1887,21.91426487119438,80.42387775175644,21.290891262741518,34968,BOM,GAU,2024-01-01 00:57:00
SpiceJet_SG1887,21.930789227166276,80.46806651053863,25.83931774762298,34963,BOM,GAU,2024-01-01 00:57:20
SpiceJet_SG1887,21.947313583138175,80.51225526932085,22.835633793495475,35067,BOM,GAU,2024-01-01 00:57:40
SpiceJet_SG1887,21.96383793911007,80.55644402810304,19.64028395760446,35092,BOM,GAU,2024-01-01 00:58:00
SpiceJet_SG1887,21.980362295081967,80.60063278688524,17.97961708771516,35023,BOM,GAU,2024-01-01 00:58:20
SpiceJet_SG1887,21.996886651053863,80.64482154566744,21.19982819266017,35020,BOM,GAU,2024-01-01 00:58:40
SpiceJet_SG1887,22.013411007025763,80.68901030444965,17.246808582827917,35007,BOM,GAU,2024-01-01 00:59:00
SpiceJet_SG1887,22.02993536299766,80.73319906323185,16.454194264584512,34947,BOM,GAU,2024-01-01 00:59:20
SpiceJet_SG1887,22.046459718969555,80.77738782201405,11.883253604919323,34907,BOM,GAU,2024-01-01 00:59:40
SpiceJet_SG1887,22.062984074941454,80.82157658079625,13.911583522836125,34964,BOM,GAU,2024-01-01 01:00:00
SpiceJet_SG1887,22.07950843091335,80.86576533957845,14.657830177599777,35500,BOM,GAU,2024-01-01 01:00:20
SpiceJet_SG1887,22.096032786885246,80.90995409836066,17.890429904236008,34902,BOM,GAU,2024-01-01 01:00:40
SpiceJet_SG1887,22.112557142857142,80.95414285714286,19.317596944982586,34918,BOM,GAU,2024-01-01 01:01:00
SpiceJet_SG1887,22.12908149882904,80.99833161592505,21.709230998333112,35052,BOM,GAU,2024-01-01 01:01:20
SpiceJet_SG1887,22.145605854800937,81.04252037470725,20.586244008584966,34929,BOM,GAU,2024-01-01 01:01:40
SpiceJet_SG1887,22.162130210772833,81.08670913348946,18.499516516490573,35028,BOM,GAU,2024-01-01 01:02:00
SpiceJet_SG1887,22.178654566744733,81.13089789227166,22.482029696514907,35057,BOM,GAU,2024-01-01 01:02:20
SpiceJet_SG1887,22.19517892271663,81.17508665105386,18.592368707598695,34967,BOM,GAU,2024-01-01 01:02:40
SpiceJet_SG1887,22.211703278688525,81.21927540983606,22.936855574484774,34908,BOM,GAU,2024-01-01 01:03:00
SpiceJet_SG1887,22.22822763466042,81.26346416861827,20.39406860707936,35093,BOM,GAU,2024-01-01 01:03:20
SpiceJet_SG1887,22.24475199063232,81.30765292740047,18.62229867936381,34989,BOM,GAU,2024-01-01 01:03:40
SpiceJet_SG1887,22.261276346604216,81.35184168618267,23.27229670041953,35054,BOM,GAU,2024-01-01 01:04:00
SpiceJet_SG1887,22.277800702576112,81.39603044496486,25.455698164194736,34500,BOM,GAU,2024-01-01 01:04:20
SpiceJet_SG1887,22.29432505854801,81.44021920374706,29.79664312185946,34984,BOM,GAU,2024-01-01 01:04:40
SpiceJet_SG1887,22.310849414519907,81.48440796252927,33.73150375049732,35023,BOM,GAU,2024-01-01 01:05:00
SpiceJet_SG1887,22.327373770491803,81.52859672131147,33.68645441422307,34972,BOM,GAU,2024-01-01 01:05:20
SpiceJet_SG1887,22.3438981264637,81.57278548009367,35.19355361118163,35088,BOM,GAU,2024-01-01 01:05:40
SpiceJet_SG1887,22.3604224824356,81.61697423887587,36.29776849781999,35067,BOM,GAU,2024-01-01 01:06:00
SpiceJet_SG1887,22.376946838407495,81.66116299765808,40.750435809873686,34972,BOM,GAU,2024-01-01 01:06:20
SpiceJet_SG1887,22.39347119437939,81.70535175644028,36.82000140044022,34944,BOM,GAU,2024-01-01 01:06:40
SpiceJet_SG1887,22.40999555035129,81.74954051522248,40.76035551605293,35045,BOM,GAU,2024-01-01 01:07:00
SpiceJet_SG1887,22.426519906323186,81.79372927400468,39.707027137404886,35046,BOM,GAU,2024-01-01 01:07:20
SpiceJet_SG1887,22.443044262295082,81.83791803278689,35.36994906029828,34920,BOM,GAU,2024-01-01 01:07:40
SpiceJet_SG1887,22.459568618266978,81.88210679156909,34.627526281080314,34919,BOM,GAU,2024-01-01 01:08:00
SpiceJet_SG1887,22.476092974238878,81.92629555035128,32.790610136331566,35071,BOM,GAU,2024-01-01 01:08:20
SpiceJet_SG1887,22.492617330210773,81.97048430913348,28.61777727735965,34955,BOM,GAU,2024-01-01 01:08:40
SpiceJet_SG1887,22.50914168618267,82.01467306791568,31.582338481010787,34941,BOM,GAU,2024-01-01 01:09:00
SpiceJet_SG1887,22.52566604215457,82.05886182669789,34.015564194384716,35085,BOM,GAU,2024-01-01 01:09:20
SpiceJet_SG1887,22.542190398126465,82.10305058548009,34.412684859364305,35087,BOM,GAU,2024-01-01 01:09:40
SpiceJet_SG1887,22.55871475409836,82.14723934426229,38.00339206830811,35028,BOM,GAU,2024-01-01 01:10:00
SpiceJet_SG1887,22.575239110070257,82.1914281030445,41.50272486213616,34941,BOM,GAU,2024-01-01 01:10:20
SpiceJet_SG1887,22.591763466042156,82.2356168618267,40.8138417305515,35050,BOM,GAU,2024-01-01 01:10:40
SpiceJet_SG1887,22.608287822014052,82.2798056206089,37.04111180631077,35008,BOM,GAU,2024-01-01 01:11:00
SpiceJet_SG1887,22.624812177985948,82.3239943793911,39.758054880421625,34500,BOM,GAU,2024-01-01 01:11:20
SpiceJet_SG1887,22.641336533957848,82.3681831381733,38.10217146891576,34925,BOM,GAU,2024-01-01 01:11:40
SpiceJet_SG1887,22.657860889929744,82.4123718969555,40.858037713726254,35006,BOM,GAU,2024-01-01 01:12:00
SpiceJet_SG1887,22.67438524590164,82.4565606557377,40.82726782482225,34926,BOM,GAU,2024-01-01 01:12:20
SpiceJet_SG1887,22.690909601873535,82.5007494145199,42.341270624416126,35000,BOM,GAU,2024-01-01 01:12:40
SpiceJet_SG1887,22.707433957845435,82.5449381733021,40.68394316141229,34954,BOM,GAU,2024-01-01 01:13:00
SpiceJet_SG1887,22.72395831381733,82.5891269320843,38.28486469855429,35086,BOM,GAU,2024-01-01 01:13:20
SpiceJet_SG1887,22.740482669789227,82.63331569086651,35.93220449966738,35094,BOM,GAU,2024-01-01 01:13:40
SpiceJet_SG1887,22.757007025761126,82.67750444964871,38.454810735955746,35032,BOM,GAU,2024-01-01 01:14:00
SpiceJet_SG1887,22.773531381733022,82.7216932084309,43.04323601280977,34939,BOM,GAU,2024-01-01 01:14:20
SpiceJet_SG1887,22.790055737704918,82.76588196721312,41.626142239347445,35046,BOM,GAU,2024-01-01 01:14:40
SpiceJet_SG1887,22.806580093676814,82.81007072599532,45.2984928123956,35082,BOM,GAU,2024-01-01 01:15:00
SpiceJet_SG1887,22.823104449648714,82.85425948477751,46.147012124429665,35068,BOM,GAU,2024-01-01 01:15:20
SpiceJet_SG1887,22.83962880562061,82.89844824355971,49.70328032529535,34923,BOM,GAU,2024-01-01 01:15:40
SpiceJet_SG1887,22.856153161592506,82.94263700234191,52.255734031247734,34995,BOM,GAU,2024-01-01 01:16:00
SpiceJet_SG1887,22.872677517564405,82.98682576112412,54.444628907721444,35078,BOM,GAU,2024-01-01 01:16:20
SpiceJet_SG1887,22.8892018735363,83.03101451990632,53.06488122039672,34907,BOM,GAU,2024-01-01 01:16:40
SpiceJet_SG1887,22.905726229508197,83.07520327868852,51.35973426796651,34925,BOM,GAU,2024-01-01 01:17:00
